name,color,speed_px_per_sec,contrast,mean_luminance,spatial_frequency_cpp,sf_cpp_eff,speed_eff,diagonal_inch,visual_radius_deg,trial_index,distance_m_tested,cpd_inv_tested,test_interval,observer_response,correct,quest_estimate_cpd_inv,quest_estimate_m,quest_sd_cpd_inv,retinal_spatial_freq_cpd,temporal_freq_hz
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,19,1.4724,-1.3067,2,2,1,-1.30415,1.4635,0.04846,2.2312,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,20,1.4724,-1.3067,2,2,1,-1.30825,1.4778,0.04924,2.2312,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,21,1.45,-1.30022,2,2,1,-1.31242,1.4923,0.04986,2.1981,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,22,1.45,-1.30022,2,2,1,-1.31668,1.5073,0.05035,2.1981,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,23,1.45,-1.30022,1,2,0,-1.3018,1.4554,0.04607,2.1981,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,24,1.4297,-1.29428,2,2,1,-1.30551,1.4682,0.04669,2.1681,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,25,1.4297,-1.29428,1,2,0,-1.29347,1.4269,0.04282,2.1681,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,26,1.4297,-1.29428,1,2,0,-1.28402,1.3949,0.03925,2.1681,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,27,1.3693,-1.27635,1,1,1,-1.28674,1.4041,0.03996,2.0793,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,28,1.3693,-1.27635,1,2,0,-1.27774,1.374,0.03633,2.0793,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,29,1.3693,-1.27635,2,2,1,-1.2801,1.3818,0.03706,2.0793,10.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,0,1.49,-3.04431,2,2,1,-3.1075,1.5872,0.25786,28.2141,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,1,1.49,-3.04431,1,1,1,-3.16285,1.6755,0.24026,28.2141,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,2,1.49,-3.04431,1,2,0,-2.92649,1.3189,0.21099,28.2141,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,3,1.2649,-2.88735,1,1,1,-2.96778,1.3774,0.2072,24.0711,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,4,1.2649,-2.88735,1,1,1,-3.00423,1.4303,0.19947,24.0711,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,5,1.2649,-2.88735,1,1,1,-3.03483,1.4758,0.18986,24.0711,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,6,1.4445,-3.01384,1,1,1,-3.06942,1.5282,0.18551,27.3754,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,7,1.4445,-3.01384,2,2,1,-3.10056,1.5763,0.17951,27.3754,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,8,1.4445,-3.01384,2,2,1,-3.12777,1.6192,0.17283,27.3754,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,9,1.5698,-3.09637,2,2,1,-3.15734,1.6665,0.16995,29.6864,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,10,1.5698,-3.09637,2,2,1,-3.18465,1.7111,0.16588,29.6864,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,11,1.5698,-3.09637,2,2,1,-3.20927,1.7519,0.16099,29.6864,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,12,1.6849,-3.16863,2,2,1,-3.237,1.7985,0.15788,31.8138,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,13,1.6849,-3.16863,1,2,0,-3.12283,1.6113,0.12535,31.8138,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,14,1.6849,-3.16863,1,1,1,-3.14208,1.642,0.12569,31.8138,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,15,1.618,-3.12703,1,1,1,-3.16048,1.6716,0.12411,30.5772,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,16,1.618,-3.12703,2,2,1,-3.17794,1.7001,0.1226,30.5772,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,17,1.618,-3.12703,2,2,1,-3.19437,1.7271,0.12111,30.5772,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,18,1.6895,-3.1715,1,1,1,-3.21224,1.7568,0.12157,31.9003,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,19,1.6895,-3.1715,2,2,1,-3.22969,1.7862,0.12156,31.9003,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,20,1.6895,-3.1715,2,2,1,-3.24648,1.8147,0.121,31.9003,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,21,1.7668,-3.2182,2,2,1,-3.26472,1.846,0.12119,33.3302,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,22,1.7668,-3.2182,1,1,1,-3.28239,1.8767,0.12042,33.3302,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,23,1.7668,-3.2182,1,1,1,-3.29917,1.9061,0.11876,33.3302,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,24,1.8607,-3.27319,1,1,1,-3.31816,1.9397,0.1177,35.0682,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,25,1.8607,-3.27319,2,2,1,-3.33631,1.9722,0.11532,35.0682,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,26,1.8607,-3.27319,2,2,1,-3.35322,2.0028,0.11182,35.0682,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,27,1.9764,-3.33862,2,2,1,-3.37101,2.0353,0.10836,37.2135,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,28,1.9764,-3.33862,1,1,1,-3.38746,2.0657,0.10374,37.2135,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,0.25,80,27,2.0,29,1.9764,-3.33862,1,1,1,-3.4023,2.0933,0.09834,37.2135,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,0,1.7,-2.9501,1,1,1,-3.00843,1.8049,0.24216,25.6749,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,1,1.7,-2.9501,2,2,1,-3.05984,1.9007,0.22631,25.6749,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,2,1.7,-2.9501,2,2,1,-3.10181,1.9812,0.20635,25.6749,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,3,1.9815,-3.10193,1,1,1,-3.14357,2.0636,0.19063,29.8468,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,4,1.9815,-3.10193,2,2,1,-3.17879,2.1347,0.17254,29.8468,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,5,1.9815,-3.10193,2,2,1,-3.20722,2.1932,0.15431,29.8468,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,6,2.2077,-3.21421,1,1,1,-3.23328,2.2477,0.14103,33.2065,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,7,2.2077,-3.21421,2,2,1,-3.25562,2.2952,0.12761,33.2065,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,8,2.2077,-3.21421,1,1,1,-3.27431,2.3354,0.11482,33.2065,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,9,2.3578,-3.28464,1,1,1,-3.29023,2.37,0.105,35.4375,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,10,2.3578,-3.28464,1,1,1,-3.30401,2.4002,0.09563,35.4375,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,11,2.3578,-3.28464,1,1,1,-3.3158,2.4263,0.08692,35.4375,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,12,2.4527,-3.32767,1,1,1,-3.32554,2.4479,0.08003,36.8486,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,13,2.4527,-3.32767,1,1,1,-3.33407,2.467,0.07361,36.8486,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,14,2.4527,-3.32767,2,1,0,-3.31005,2.4135,0.0858,36.8486,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,15,2.4348,-3.31965,2,2,1,-3.31975,2.435,0.07933,36.5827,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,16,2.4348,-3.31965,1,2,0,-3.29277,2.3755,0.09073,36.5827,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,17,2.4348,-3.31965,2,2,1,-3.30332,2.3987,0.0846,36.5827,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,18,2.4153,-3.31087,1,2,0,-3.27416,2.3351,0.09493,36.2932,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,19,2.4153,-3.31087,2,2,1,-3.28546,2.3596,0.08894,36.2932,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,20,2.4153,-3.31087,2,2,1,-3.29577,2.3821,0.08321,36.2932,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,21,2.3951,-3.30168,2,2,1,-3.30521,2.4029,0.07762,35.9921,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,22,2.3951,-3.30168,2,2,1,-3.31367,2.4215,0.07246,35.9921,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,23,2.3951,-3.30168,2,2,1,-3.32123,2.4383,0.06773,35.9921,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,24,2.4512,-3.32702,1,2,0,-3.30173,2.3952,0.0748,36.827,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,25,2.4512,-3.32702,1,2,0,-3.28154,2.3511,0.08112,36.827,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,26,2.4512,-3.32702,2,2,1,-3.29006,2.3696,0.07698,36.827,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,27,2.3789,-3.29429,2,2,1,-3.29843,2.3879,0.07235,35.7507,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,28,2.3789,-3.29429,1,1,1,-3.30602,2.4046,0.06813,35.7507,20.0
Rafal Mantiuk,rg,100,0.14,50,0.2,0.2,100,27,2.0,29,2.3789,-3.29429,1,1,1,-3.31289,2.4198,0.0643,35.7507,20.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,0,1.91,-3.3014,1,1,1,-3.36459,2.0236,0.25786,35.9828,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,1,1.91,-3.3014,1,1,1,-3.41995,2.1265,0.24026,35.9828,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,2,1.91,-3.3014,1,1,1,-3.46467,2.2121,0.21829,35.9828,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,3,2.2105,-3.46386,2,1,0,-3.30926,1.9239,0.20359,41.5604,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,4,2.2105,-3.46386,2,2,1,-3.34696,1.9914,0.20148,41.5604,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,5,2.2105,-3.46386,1,1,1,-3.38533,2.0617,0.19602,41.5604,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,6,2.0761,-3.39308,2,2,1,-3.42308,2.1324,0.1824,39.0644,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,7,2.0761,-3.39308,1,1,1,-3.45529,2.194,0.16732,39.0644,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,8,2.0761,-3.39308,2,2,1,-3.48185,2.2456,0.15256,39.0644,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,9,2.241,-3.47948,1,1,1,-3.5068,2.2948,0.14333,42.1255,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,10,2.241,-3.47948,2,2,1,-3.52911,2.3393,0.13439,42.1255,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,11,2.241,-3.47948,2,2,1,-3.54878,2.3791,0.12613,42.1255,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,12,2.356,-3.53737,1,1,1,-3.56821,2.4188,0.12085,44.2631,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,13,2.356,-3.53737,2,2,1,-3.58625,2.4561,0.11559,44.2631,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,14,2.356,-3.53737,1,2,0,-3.51711,2.3153,0.11108,44.2631,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,15,2.3108,-3.51484,2,2,1,-3.5323,2.3458,0.10526,43.4228,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,16,2.3108,-3.51484,1,2,0,-3.48201,2.2459,0.10782,43.4228,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,17,2.3108,-3.51484,1,2,0,-3.44467,2.1736,0.11583,43.4228,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,18,2.193,-3.45478,1,1,1,-3.46017,2.2034,0.10598,41.2344,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,19,2.193,-3.45478,2,2,1,-3.47367,2.2296,0.09711,41.2344,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,20,2.193,-3.45478,2,2,1,-3.48543,2.2526,0.08937,41.2344,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,21,2.2593,-3.48884,2,2,1,-3.49582,2.273,0.08376,42.4663,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,22,2.2593,-3.48884,2,2,1,-3.50528,2.2918,0.07889,42.4663,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,23,2.2593,-3.48884,1,2,0,-3.47555,2.2333,0.08533,42.4663,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,24,2.2417,-3.47985,1,1,1,-3.48508,2.2519,0.07972,42.1386,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,25,2.2417,-3.47985,1,2,0,-3.45727,2.1978,0.08811,42.1386,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,26,2.2417,-3.47985,2,2,1,-3.46698,2.2166,0.08211,42.1386,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,27,2.2259,-3.47176,2,2,1,-3.47587,2.2339,0.07658,41.8455,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,28,2.2259,-3.47176,1,2,0,-3.44991,2.1836,0.0853,41.8455,15.0
Rafal Mantiuk,ach,60,0.9,50,0.25,0.25,60,27,2.0,29,2.2259,-3.47176,2,2,1,-3.45909,2.2013,0.07938,41.8455,15.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,0,1.09,-2.55587,2,1,0,-2.48714,1.0,0.17705,16.6961,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,1,1.09,-2.55587,2,2,1,-2.48714,1.0,0.18885,16.6961,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,2,1.09,-2.55587,1,1,1,-2.48714,1.0,0.19846,16.6961,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,3,1.0,-2.48714,2,2,1,-2.48949,1.003,0.19955,15.3851,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,4,1.0,-2.48714,1,1,1,-2.52971,1.0552,0.19573,15.3851,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,5,1.0,-2.48714,2,2,1,-2.56601,1.1037,0.18825,15.3851,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,6,1.0833,-2.55089,2,2,1,-2.60138,1.1521,0.18256,16.5988,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,7,1.0833,-2.55089,1,1,1,-2.63311,1.1966,0.17501,16.5988,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,8,1.0833,-2.55089,1,1,1,-2.66068,1.2362,0.16673,16.5988,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,9,1.199,-2.6348,1,1,1,-2.68976,1.2787,0.16212,18.2912,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,10,1.199,-2.6348,2,2,1,-2.71642,1.3185,0.15643,18.2912,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,11,1.199,-2.6348,1,1,1,-2.74029,1.3547,0.15008,18.2912,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,12,1.3057,-2.70793,2,2,1,-2.7663,1.3949,0.1454,19.857,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,13,1.3057,-2.70793,1,1,1,-2.7901,1.4323,0.13926,19.857,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,14,1.3057,-2.70793,1,1,1,-2.81125,1.466,0.13214,19.857,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,15,1.4481,-2.80006,1,1,1,-2.83412,1.5031,0.126,21.9535,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,16,1.4481,-2.80006,2,2,1,-2.85468,1.5369,0.11846,21.9535,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,17,1.4481,-2.80006,2,2,1,-2.87261,1.5667,0.11017,21.9535,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,18,1.58,-2.8805,2,2,1,-2.88911,1.5945,0.10302,23.9002,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,19,1.58,-2.8805,2,2,1,-2.90365,1.6193,0.09545,23.9002,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,20,1.58,-2.8805,2,2,1,-2.91624,1.6409,0.08786,23.9002,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,21,1.6618,-2.92826,1,1,1,-2.9268,1.6592,0.08144,25.109,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,22,1.6618,-2.92826,1,1,1,-2.93605,1.6753,0.07521,25.109,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,23,1.6618,-2.92826,2,2,1,-2.94407,1.6894,0.06933,25.109,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,24,1.7111,-2.95637,1,1,1,-2.9508,1.7012,0.06431,25.839,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,25,1.7111,-2.95637,1,1,1,-2.95671,1.7117,0.05964,25.839,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,26,1.7111,-2.95637,1,1,1,-2.96189,1.7209,0.05534,25.839,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,27,1.7415,-2.97345,2,2,1,-2.96631,1.7287,0.05164,26.2895,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,28,1.7415,-2.97345,1,2,0,-2.95502,1.7087,0.05892,26.2895,30.0
Rafal Mantiuk,rg,150,0.14,50,0.2,0.2,150,27,2.0,29,1.7415,-2.97345,2,2,1,-2.95997,1.7175,0.05513,26.2895,30.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,0,1.15,-2.8006,1,1,1,-2.86379,1.233,0.25786,21.9662,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,1,1.15,-2.8006,2,2,1,-2.91915,1.3087,0.24026,21.9662,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,2,1.15,-2.8006,2,2,1,-2.96387,1.3718,0.21829,21.9662,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,3,1.3706,-2.96306,1,1,1,-3.00854,1.4367,0.20124,26.0148,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,4,1.3706,-2.96306,1,1,1,-3.04599,1.4925,0.18164,26.0148,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,5,1.3706,-2.96306,1,1,1,-3.07597,1.5382,0.162,26.0148,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,6,1.5478,-3.08223,2,2,1,-3.10389,1.5815,0.14802,29.2816,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,7,1.5478,-3.08223,1,1,1,-3.12782,1.6192,0.13378,29.2816,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,8,1.5478,-3.08223,2,2,1,-3.1478,1.6512,0.12014,29.2816,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,9,1.6678,-3.15809,1,1,1,-3.16481,1.6786,0.10997,31.4974,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,10,1.6678,-3.15809,2,2,1,-3.17959,1.7028,0.10013,31.4974,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,11,1.6678,-3.15809,2,2,1,-3.19227,1.7236,0.0909,31.4974,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,12,1.7441,-3.2046,2,2,1,-3.20282,1.7411,0.08335,32.9094,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,13,1.7441,-3.2046,2,2,1,-3.21199,1.7564,0.07633,32.9094,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,14,1.7441,-3.2046,1,1,1,-3.21992,1.7697,0.0699,32.9094,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,15,1.7907,-3.23235,2,2,1,-3.22656,1.7809,0.06456,33.7719,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,16,1.7907,-3.23235,1,1,1,-3.23238,1.7907,0.05968,33.7719,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,17,1.7907,-3.23235,2,2,1,-3.23748,1.7994,0.05524,33.7719,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,18,1.8195,-3.24928,1,1,1,-3.24183,1.8068,0.05146,34.3052,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,19,1.8195,-3.24928,2,1,0,-3.23066,1.7878,0.05893,34.3052,45.0
Rafal Mantiuk,ach,180,0.9,50,0.25,0.25,180,27,2.0,20,1.8195,-3.24928,2,2,1,-3.23554,1.7961,0.05503,34.3052,45.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,0,1.5,-1.78419,1,2,0,-1.68437,1.2552,0.12227,5.6797,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,1,1.5,-1.78419,1,1,1,-1.7053,1.3043,0.12768,5.6797,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,2,1.5,-1.78419,2,2,1,-1.72804,1.359,0.13157,5.6797,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,3,1.3,-1.70348,1,1,1,-1.75027,1.4138,0.1307,4.9432,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,4,1.3,-1.70348,2,2,1,-1.77125,1.4667,0.12794,4.9432,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,5,1.3,-1.70348,2,2,1,-1.7904,1.5161,0.12379,4.9432,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,6,1.4906,-1.78056,2,2,1,-1.81082,1.5699,0.12082,5.6451,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,7,1.4906,-1.78056,1,1,1,-1.82983,1.6211,0.11679,5.6451,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,8,1.4906,-1.78056,1,2,0,-1.75733,1.4315,0.10789,5.6451,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,9,1.4196,-1.75259,2,2,1,-1.77369,1.473,0.10518,5.3832,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,10,1.4196,-1.75259,2,1,0,-1.71924,1.3377,0.0987,5.3832,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,11,1.4196,-1.75259,1,1,1,-1.73358,1.3725,0.09726,5.3832,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,12,1.3662,-1.73097,2,2,1,-1.74747,1.4068,0.0947,5.1865,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,13,1.3662,-1.73097,1,1,1,-1.7605,1.4395,0.09163,5.1865,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,14,1.3662,-1.73097,2,2,1,-1.77255,1.4701,0.08826,5.1865,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,15,1.4699,-1.7725,1,1,1,-1.78398,1.4995,0.08553,5.5688,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,16,1.4699,-1.7725,1,1,1,-1.79469,1.5273,0.08276,5.5688,30.0
Rafal Mantiuk,yv,600,0.92,50,0.05,0.05,600,27,2.0,17,1.4699,-1.7725,1,1,1,-1.80468,1.5536,0.08005,5.5688,30.0
